"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02"
394404,"Boston, MA",10,151300,151500,151800,152200,152500,152900,153400,153900,154600,155400,156100,156800,157600,158500,159400,160300,161200,162200,163300,164400,165800,167400,168900,170300,171600,172800,174000,175000,175900,176900,177900,179100,180500,182300,184200,186100,188100,190100,192300,194500,196700,198900,201300,203800,206600,209600,212800,215900,219100,222400,225800,229400,232900,236200,239400,242400,245200,247900,250400,252900,255300,257800,260400,263200,266000,269000,271900,274700,277500,280100,282600,285000,287400,289700,292300,295000,297800,300800,303900,307200,310400,313400,316000,318700,321300,323700,326000,328200,330100,332100,334000,336000,338100,340300,342500,344900,347300,349700,352300,355000,357600,360200,362700,365100,367400,369800,372100,374300,376300,377700,378800,379400,379700,379800,379600,378900,377900,376600,375200,373800,372300,370700,368800,366800,364600,362400,360200,358200,356600,355500,354900,354300,353500,352600,351400,350000,348500,347100,345400,343400,341200,339100,337000,334600,331900,329300,326600,324200,322300,320900,319700,318600,317700,317100,316600,315400,313400,311000,308800,307600,307600,308200,309000,309600,310500,311700,312800,313000,313000,313700,314500,314500,314000,313000,311500,310000,308900,307000,304000,301900,301300,300900,300600,300200,299300,298000,297000,296500,296000,295300,295000,295500,296000,296800,298100,299600,300400,301100,302500,304500,305600,306000,307500,310400,314000,317100,319700,321900,324100,326300,328600,330300,330900,331600,332600,333900,335800,337500,338800,339900,341300,342400,343100,344100,346100,348300,350200,351500,352100,353000,354600,356700,358600,360000,361000,362000,363300,365000,366700,368400,370200,372200,374500,377000,379800,383100,385700,388000,391300,395300,398800,401800,404600,407000,408700,409700,411200,413700,416300,418400,420100,422600,425800,427500,428500,430400,432500,433900,435100,436100,437300,438700,440300,442500,444500
395057,"San Francisco, CA",11,216500,216500,216700,217100,217600,218200,219000,219800,220900,222100,223300,224400,225600,227000,228600,230400,232400,234600,237100,239700,242700,245800,248600,251100,253500,255700,258000,260200,262400,264400,266500,268400,270600,272900,275200,277400,280100,283100,286600,290700,295300,300600,306700,313500,321200,329400,337800,346000,354400,362400,369800,376500,382300,387400,391800,396000,400000,403900,407400,410600,413400,415800,417700,419100,420000,420500,420700,420600,420700,421200,422300,424100,426800,430400,434700,439600,444500,449200,453500,457400,460700,463400,465900,468200,470100,471900,473900,476300,479200,482800,487400,492700,498900,505900,513600,521800,530300,539000,547800,556800,565700,574700,584000,593500,603500,613600,623500,633400,643400,652600,660900,667700,672900,677000,680100,681800,682400,682300,681800,680900,679400,677600,675900,674000,672100,670700,670100,670000,670500,670800,670300,668500,665800,662700,659300,655000,649500,643200,636100,628100,619300,610400,601200,591000,580200,569800,560100,551500,544700,539100,533700,528700,524000,519800,515100,509200,502500,495700,490000,486500,485200,485700,487500,490000,492700,495400,496200,497500,499800,501900,502100,501500,499600,495800,490600,485400,480900,475700,470300,465200,460600,456000,452600,450800,449800,447900,445600,444400,443200,441000,440500,442300,445000,448700,453600,458200,462300,468100,475600,483100,490300,498700,509900,522700,537200,552400,567100,578400,587700,595900,603300,608700,613700,619100,623800,627900,631900,634900,637800,642000,646400,650500,655600,661700,667100,672500,680400,690100,700200,709800,718800,726600,734100,740000,743500,746600,750600,755300,759800,763400,765700,768500,772500,777100,779700,782100,785700,790700,796600,803600,808600,812600,816900,821100,824400,827700,831700,836300,843400,853000,862900,874600,887900,896800,901000,905400,909800,913800,919400,925700,929300,928600,925600,922200,918600
394532,"Detroit, MI",12,114300,115400,116500,117600,118700,119600,120600,121400,122200,122900,123600,124200,124700,125300,125900,126600,127300,128200,129000,129800,130800,131900,132900,133700,134500,135400,136100,136900,137700,138300,139000,139500,140200,141000,141700,142400,143100,143800,144500,145300,146100,146900,147800,148700,149800,150900,152000,153100,154200,155300,156400,157500,158500,159300,160000,160700,161300,162000,162500,163100,163600,164100,164600,165100,165400,165900,166300,166600,167100,167500,168000,168400,168900,169400,169900,170300,170800,171200,171700,172200,172800,173400,174000,174600,175100,175300,175500,175700,176000,176400,176800,177200,177700,178200,178700,179100,179600,180100,180700,181400,182200,182800,183500,184100,184600,185100,185300,185500,185700,185800,185900,186000,185900,185900,185900,185800,185700,185600,185400,185100,184800,184300,183700,182900,181900,180900,179700,178500,177100,175600,174200,172800,171400,170000,168600,167300,165700,164100,162300,160500,158600,156700,154800,152800,150600,148300,146000,143800,141500,139200,136900,134700,132600,130500,128500,126400,124100,121700,119300,117200,115200,113500,112200,111400,111000,110900,111100,111300,111300,111300,111300,111300,111100,110800,110500,109900,109300,108600,107900,107100,106600,105900,104900,103800,103300,103300,103400,103800,104200,104500,104600,105200,106300,107800,109500,111000,112400,114000,115600,117000,118000,119000,120000,121500,123500,125500,127400,129700,132300,134400,136000,137300,138700,140000,141000,141800,142700,143900,145700,147400,148500,149200,150000,150900,151800,152800,153900,154500,154700,154900,155500,156300,157200,158000,158900,159900,161000,162100,163100,164000,165000,166100,167500,168900,170000,171000,172200,173500,174500,175200,176400,178500,180500,181900,183200,184300,185000,185700,186800,187900,188600,190000,192300,194000,195100,196800,198600,200100,201400,201900,201800,202000,202900,204300,205600
395025,"Riverside, CA",13,112200,112100,111900,111600,111300,111000,110700,110500,110500,110500,110500,110300,110200,110200,110200,110400,110700,111100,111500,112000,112800,113700,114500,115200,115800,116500,117100,117700,118300,118800,119400,120000,120900,122000,122900,123700,124500,125300,125900,126600,127300,128000,128800,129800,130900,132100,133200,134200,135200,136200,137200,138000,138900,139900,140900,141900,143100,144400,145800,147100,148500,149900,151400,152900,154500,156000,157700,159400,161200,163200,165000,166800,168600,170300,172200,174200,176300,178600,180900,183300,185800,188300,190900,193800,197000,200600,204400,208500,212700,217300,222200,227500,233000,238700,244700,251200,258100,265500,273400,281400,289100,296300,303000,309100,315100,321000,326600,332200,338100,343800,349500,354900,359700,364200,368400,372200,375800,379100,382300,385500,388600,391200,393200,394100,393600,392300,390600,388200,385600,382900,379800,376400,372800,368900,364600,359200,352500,345500,338600,331600,324400,316900,308600,299600,289900,280100,270500,261900,254300,247500,240900,234300,227800,221600,215500,209300,203100,196900,191600,188300,186500,185500,185200,185300,185400,185600,185700,185500,185700,186300,186800,186500,186000,185000,183800,183000,182300,181700,181800,181900,181200,180400,179000,177100,176000,175400,174500,174000,173700,173500,173900,175000,176200,177400,178600,180300,181700,182900,184800,187600,190700,193500,196500,200200,204800,209800,215500,221300,226500,231000,234900,237500,240000,242900,245600,248000,250200,252300,254700,256500,257800,259100,261000,262700,264100,265500,267100,268300,270000,272200,274100,275900,278000,280100,281600,283100,285000,286800,288000,289600,292100,294200,296300,298400,300100,301500,303900,306300,307900,308900,310100,312400,315100,317400,320100,323500,326100,328500,330900,332600,333900,336000,338500,340000,341100,343200,346200,349000,351100,352000,351800,352000,353500,355400,356400
395078,"Seattle, WA",14,150400,150400,150500,150700,151000,151400,151900,152500,153200,153900,154700,155500,156300,157200,158100,159100,160100,161100,162300,163400,164500,165700,166900,168000,169100,170200,171400,172600,173900,175200,176600,178000,179300,180600,181700,182800,183700,184700,185600,186700,187700,188700,189800,190900,192000,193100,194300,195400,196400,197500,198400,199200,200000,200700,201500,202400,203500,204600,205800,206900,207900,208800,209700,210400,211200,212000,212900,213900,214900,215900,216800,217600,218200,218600,219200,219700,220300,221000,221800,222700,223600,224500,225500,226700,227900,229200,230400,231700,232900,234100,235300,236600,238000,239400,240900,242600,244400,246400,248600,251000,253400,256000,258700,261700,264900,268100,271300,274600,278400,282600,287000,291700,296400,301000,305600,309900,314200,318200,322000,326000,330200,334300,338400,342200,345600,348600,351000,352800,354300,355900,357300,358900,360300,361300,361600,361400,360500,359000,357000,354500,351900,349400,346700,344100,341400,338400,335100,331600,327800,324300,321200,318200,315500,312900,309600,305700,301500,297200,293200,290300,288400,287300,286600,286100,286300,286800,287000,285400,283000,280900,278600,275500,272800,270000,267300,264700,261800,258700,256100,253900,251300,248900,246600,244800,243100,241900,241000,240400,239600,238800,238700,238900,239300,240200,242100,244100,245600,246900,248400,249500,250700,252100,254200,257500,261500,265300,268900,272200,275300,277700,279600,281500,283100,283900,285000,286900,288800,290800,293000,295300,297300,299300,301500,303800,306100,307900,309300,311700,315200,318500,321400,324600,328300,331900,334900,337600,340500,343700,347100,350900,354800,358300,362400,367200,371800,375800,379600,383500,387500,392100,396800,401500,406500,411400,415200,418300,421100,423900,427100,430300,433800,438900,444200,446900,448900,451900,454100,454200,453500,453700,454800,455700,457100,459200,460100
394865,"Minneapolis-St Paul, MN",15,104100,104500,105000,105500,106100,106600,107000,107400,107800,108200,108500,108800,109100,109400,109700,110200,110700,111200,111800,112400,113100,113900,114500,115100,115600,116200,116800,117600,118400,119300,120200,121200,122300,123500,124800,126000,127300,128700,130000,131400,132700,134000,135300,136600,137900,139300,140600,141900,143100,144400,145800,147300,148900,150500,152200,153800,155400,157000,158600,160200,161800,163300,164800,166400,168000,169700,171300,172900,174400,176000,177500,178900,180200,181400,182600,183700,184800,186000,187200,188500,190000,191400,192800,194200,195500,196800,198200,199500,200900,202300,203700,205300,206800,208400,210000,211600,213300,214900,216500,218000,219400,220800,222100,223300,224600,225900,227300,228700,230100,231300,232400,233300,234000,234600,235200,235600,236000,236200,236400,236700,237000,237100,237000,236800,236500,236100,235700,235300,234900,234600,234300,234100,233600,232800,231700,230500,229300,228100,226700,225100,223100,221000,218800,217000,215300,213700,211900,210000,207900,206100,204500,203000,201600,200400,199200,198100,196700,194800,192700,191400,190600,190400,190400,190400,190500,190900,191700,190700,188600,187500,187700,187000,185800,183600,181000,178800,177000,175100,172900,170900,169500,168200,166600,165300,164400,164000,163800,163800,163500,162900,162500,162700,163600,164900,166400,167900,169300,170800,171900,173200,174800,176600,177800,178700,179800,181100,182600,184200,186100,188000,189700,191100,192100,192700,193200,194600,196200,197600,198500,199400,200100,200500,200800,201300,201400,201800,202800,204300,206000,207600,208900,209900,210600,211100,211800,212700,213600,214900,216500,217900,219100,220100,221300,222700,224000,225300,226700,227800,229000,230200,231600,233400,235400,237400,239100,240000,240800,242100,243300,244300,245400,247100,249100,251000,252400,253600,254500,255300,256100,257100,258500,260000,261200,262600,263800
395056,"San Diego, CA",16,159900,159500,159100,158700,158300,158100,158100,158300,158700,159300,159900,160200,160500,160900,161400,162000,162800,163900,165200,166600,168600,170700,172700,174400,176000,177500,178900,180300,181700,183000,184500,186000,187700,189500,191100,192600,194100,195800,197500,199300,201300,203400,205800,208400,211400,214700,218000,221300,224500,227800,230900,233900,236700,239200,241600,244000,246500,249200,252000,254800,257500,260100,262600,265100,267700,270400,273300,276500,280000,283800,287600,291400,295600,299900,304700,309700,315000,320500,326200,332000,337500,342500,347000,351500,356300,361200,366600,372500,378800,385500,392600,399900,407800,416100,425000,434600,444800,455700,467000,478000,487800,496000,502700,507600,511200,514100,516800,519500,521900,523500,524300,524100,523100,521900,520700,519800,519200,519100,519400,519800,519900,519600,518600,516600,513800,511200,509000,506900,504900,503000,500300,496300,491600,487000,482600,478200,473400,468600,463600,457900,451600,444600,436800,428400,419700,411500,404200,397800,392400,388000,383800,380000,376600,373600,370100,365700,360700,355400,351400,349700,349700,350400,351500,352900,354500,356000,356400,357200,359500,361800,362500,362300,361400,359600,357100,354900,351600,347700,346200,346100,345100,343200,340000,336900,334600,332500,331200,330700,330300,330300,330700,331500,333600,336900,340100,342300,344600,348200,352100,356200,360700,364500,368600,375200,382200,389000,397300,405400,411200,415300,417900,419400,421600,425200,428600,430100,430400,431300,433500,436200,437100,437800,439400,440700,441100,442400,445100,447700,449800,452400,455900,459500,463100,465900,468000,470300,475000,480000,482600,484100,486700,488900,490400,492600,495400,498200,501600,505900,509400,511700,513900,517000,521700,526900,530700,533400,536100,539400,542700,545800,549300,554700,560500,564300,565300,564900,564700,565700,568100,569600,570500,571400,571700,570500,569400
395121,"St. Louis, MO",17,94700,94900,95200,95600,96000,96500,97000,97500,98100,98600,99200,99800,100300,100800,101100,101500,101900,102300,102700,103200,103800,104400,105000,105500,106000,106400,106800,107100,107400,107700,108000,108300,108800,109400,110000,110500,111100,111700,112200,112700,113100,113600,114000,114400,114900,115400,116000,116500,117200,117900,118600,119400,120200,120900,121600,122300,123000,123700,124300,124900,125600,126200,126700,127200,127700,128300,128900,129500,130200,131000,131800,132600,133300,134000,134700,135400,136000,136700,137400,138000,138700,139300,140000,140700,141500,142200,142900,143600,144300,145000,145800,146400,147000,147400,147700,148000,148400,149000,149700,150400,151100,151700,152400,152900,153600,154300,155000,155700,156500,157200,158000,158800,159700,160600,161400,162200,163000,163700,164300,164800,165300,165700,166000,166300,166500,166700,166900,167100,167300,167500,167600,167700,167900,167900,167700,167500,167300,167200,167000,166700,166300,166000,165600,165400,165200,164900,164500,163900,163100,162400,161800,161300,160900,160400,159800,159300,158800,157900,157000,156100,155500,155200,155100,155000,155200,155300,155400,154900,153900,153200,152900,152600,152200,151400,150500,149800,148900,148100,147200,146100,145100,144400,143900,143400,142900,142200,141400,140300,139400,139000,138900,139100,139200,139300,139500,139900,140200,140300,140400,140600,140600,140500,140400,140300,140600,141300,141800,142000,142200,142600,143000,143500,143900,144200,144600,145200,145800,146200,146400,146400,146600,147100,147800,148500,149000,149600,150200,150800,151300,151900,152700,153600,154500,155500,156300,157000,157900,158500,159000,159600,160500,161200,161900,162500,162900,163200,163600,164000,164400,165000,165900,167300,168800,169900,170800,171500,172500,173400,174200,174800,175400,176300,177100,177700,178400,179400,180300,180900,181500,182300,183300,184200,185100,185500,185500
395148,"Tampa, FL",18,74400,74000,73800,73600,73400,73500,73600,73900,74200,74600,75100,75500,75900,76200,76300,76300,76200,76100,76000,76000,76100,76300,76600,76900,77300,77800,78400,79100,79800,80500,81200,81800,82400,82900,83400,83800,84300,84700,85200,85700,86200,86800,87400,88000,88800,89500,90100,90800,91500,92100,92600,93200,93900,94500,95200,96100,97000,97900,98800,99700,100600,101400,102200,103000,103700,104500,105400,106400,107400,108500,109600,110700,111700,112600,113600,114600,115600,116600,117700,118700,119700,120600,121400,122200,123100,123900,124900,125900,126900,128000,129100,130300,131600,132900,134300,135800,137500,139400,141600,144100,146600,149300,152100,154900,157800,160700,163500,166600,170000,173500,177200,181000,184900,188700,192300,195900,199300,202700,206000,209400,212900,216100,218600,220500,221700,222000,221500,220400,218900,217400,216000,214700,213200,211100,208200,205000,201600,198300,195100,192100,189100,185900,182400,179000,176000,173100,170200,167200,164200,161200,158400,155800,153300,150800,148100,145300,142600,139700,136800,134200,132300,130800,129800,129200,128900,128900,129100,128100,126300,125500,125600,125000,123500,122000,120300,118100,116000,114900,114200,113400,112000,110400,109100,108600,108600,108900,109200,109400,109600,109300,108700,108700,109100,109400,109700,110100,110500,110800,111000,111200,111600,111800,112200,113300,114500,115700,117200,118900,120700,122200,123200,124400,125400,125800,126500,127900,129500,130800,131700,132500,133400,134100,134700,135600,136800,138000,139200,140300,141600,143100,144200,144700,145200,145900,147100,148700,150100,151500,152600,153900,156100,158400,160100,161900,163700,165900,168300,170600,173000,175400,177100,178400,180100,182200,184000,185500,187000,188300,189300,190400,191600,193700,196600,198800,200000,201200,202600,204100,205400,206700,208400,209900,211000,211800,212300
394530,"Denver, CO",19,136400,136500,136500,136700,136900,137300,137700,138200,138800,139400,140100,140700,141400,142000,142700,143400,144000,144700,145400,146200,147000,147900,148700,149500,150200,151000,151900,152900,153900,155000,156100,157200,158400,159800,161200,162600,164200,165900,167600,169500,171300,173100,174900,176700,178700,180800,182900,184900,187000,189100,191200,193200,195200,197200,199300,201300,203400,205300,207100,208800,210400,211900,213200,214400,215400,216300,217100,217700,218300,218800,219300,219900,220400,220900,221300,221800,222200,222500,222800,223100,223300,223500,223700,223800,223900,223900,224000,224100,224300,224700,225100,225600,226200,226800,227400,227900,228500,229100,229600,230100,230600,231100,231600,232200,232900,233500,234100,234600,235000,235300,235700,236000,236400,236900,237300,237700,238000,238400,238700,238900,239100,239200,239300,239300,239200,239000,238700,238300,238100,237900,237800,237700,237500,237400,237200,236800,236200,235500,234500,233200,231700,230300,229000,227800,226700,225900,225300,224700,224200,223900,223700,223600,223700,223900,223900,223500,222700,221800,220900,220500,220500,220700,220900,221000,221300,221900,222200,222100,221900,221700,221200,220400,219400,218200,217300,216600,215600,214400,213300,212800,212200,211500,210900,210600,210500,210300,210400,211000,211600,212200,212900,213900,215300,217400,219300,220900,222300,223900,225700,227300,228700,229800,231300,233400,235400,237500,239800,242500,245100,247100,248600,250000,251300,252400,253500,255100,257100,259300,261800,264400,267000,269400,271900,274400,277300,280500,283600,286900,290700,294900,299200,303000,306600,310400,313600,316400,319200,322000,324500,327200,330300,333300,336500,339700,342600,345100,347500,349700,352500,355900,359600,362700,365100,366600,368000,369200,370600,372300,374000,375800,378000,381700,386100,389400,391000,392000,393100,393900,394200,395100,397300,399800,401400,402600,403100
394982,"Pittsburgh, PA",20,71600,71800,72000,72200,72300,72500,72600,72700,72700,72700,72600,72600,72600,72600,72700,72800,73000,73200,73500,74000,74600,75300,76000,76500,77000,77300,77700,78000,78200,78500,78700,78900,79200,79500,79800,80000,80300,80500,80700,80900,81200,81400,81700,82000,82400,82700,82900,83100,83300,83400,83600,83700,84000,84200,84600,84900,85400,85800,86200,86600,86900,87100,87300,87500,87700,87900,88200,88500,88800,89100,89500,89800,90100,90500,90900,91300,91800,92200,92700,93200,93600,94000,94300,94800,95200,95800,96300,96800,97300,97500,97700,97800,97900,98100,98500,98900,99400,100000,100500,101100,101700,102200,102800,103500,104100,104700,105200,105600,106100,106700,107200,107600,107900,108200,108400,108600,108700,108900,109100,109200,109300,109300,109300,109300,109300,109400,109500,109700,109900,110100,110300,110600,110800,111000,111200,111400,111600,111800,111900,111900,111700,111600,111400,111300,111300,111100,111000,110800,110600,110400,110400,110300,110300,110300,110400,110500,110500,110300,110100,110000,110100,110200,110400,110600,110800,111000,111200,111400,111700,112000,112200,112300,112400,112200,111700,111100,111000,110900,110600,110200,109800,109500,108800,108400,108300,108300,108200,108300,108400,108400,108100,107900,107700,107700,108100,108500,108800,109100,109600,110200,110500,110700,111100,111500,111800,112200,112700,113100,113300,113600,114100,114400,114700,115100,115400,115700,116100,116400,116800,117300,117400,117700,118200,118600,118800,119100,119600,120200,120800,121200,121600,122300,123000,123200,123000,123200,123600,124200,124700,125400,126200,127100,127900,128500,128900,129300,130000,130600,131200,131500,131900,132700,133800,134600,135100,135500,136200,137500,138800,139400,140000,140900,142300,143400,144100,145100,146300,147100,147700,148100,148500,149100,149700,150100,150400
394998,"Portland, OR",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277000,277200,277900,278500,278700,278600,278400,278200,277800,277000,275500,273800,272300,270900,269800,268300,266200,263800,261400,259000,256700,254700,252600,250600,248900,247200,245100,242500,239400,236500,234600,233600,233200,233100,233000,233100,233500,234000,233100,231200,229500,227700,224900,222300,220300,218800,217500,215700,213400,211500,210100,208800,207800,207000,206500,205700,204800,203800,202900,202400,202100,201700,202000,202700,203600,204700,206000,207500,209100,210800,212200,213300,214800,216800,219300,222200,224900,227600,230200,232500,234400,235900,237500,239000,240300,241700,243500,245400,246700,247900,249500,251400,253200,255000,256900,258600,260500,262500,264600,266800,269400,272100,275000,278300,281500,284400,287500,290900,294000,296900,300300,304300,308700,313100,317100,320600,324000,327100,330000,333000,336200,338500,340500,342800,345000,346800,348300,349500,350400,351500,352900,354500,357000,360300,362900,364400,366200,368400,370000,370900,371300,372200,373400,375000,376600,377400
394458,"Charlotte, NC",22,100800,101300,101600,102000,102200,102400,102600,102700,103000,103300,103500,103700,103900,104200,104500,104900,105400,105900,106300,106500,106600,106500,106400,106500,106800,107300,108100,109000,109900,110800,111700,112500,113300,114100,114700,115200,115700,116200,116600,116900,117300,117800,118300,118800,119400,120100,120800,121400,121800,122200,122500,122700,123000,123300,123600,123900,124300,124800,125200,125600,125800,126000,126000,126000,126000,126100,126200,126400,126600,126900,127300,127800,128100,128200,128300,128300,128400,128400,128500,128800,129000,129100,129200,129300,129500,129900,130700,131600,132300,132800,133100,133300,133400,133600,133800,134100,134500,134800,135100,135200,135400,135600,135800,136100,136300,136400,136300,136100,136000,136000,136100,136300,136600,137100,137600,138100,138600,139100,139600,140200,140800,141400,142000,142600,143300,144000,144600,145200,145800,146500,147000,147600,148200,148700,149000,149300,149500,149700,149700,149700,149700,149600,149500,149400,149300,149000,148400,147600,146800,146000,145200,144400,143700,143100,142500,141800,141000,140100,139000,138100,137600,137200,136800,136400,136200,136300,136400,136200,135500,135000,134900,134700,134000,132900,132300,132000,131000,129900,128900,128100,127500,127000,126500,125900,125200,124900,124500,124200,124100,124300,124200,124400,124700,124800,125000,125300,125600,126000,126400,126700,126900,127100,127300,127800,128600,129700,130800,131600,132300,132900,133500,134000,134700,135100,135500,135700,136100,136500,136800,137200,137600,138000,138400,138900,139300,140000,140700,141500,142200,142800,143500,144700,145600,146300,146800,147300,148000,148700,149500,150700,152100,153400,154600,155600,157000,158500,159800,160800,161900,163100,164400,165600,166900,168400,169600,170400,171600,172800,174000,175500,177100,178900,181200,183300,184700,186300,187600,188700,190100,191800,193800,195800,197500,198800,199400
